backup_kind	confidence	rationale	nonstandard_field_data_id	nonstandard_sample_id	canonical_field_data_ids	canonical_sample_ids	taxon_name	date	latitude_rounded	longitude_rounded	canonical_taxon_names	field.MatchedCanonical	field.TaxonId	field.catalogue_number	field.collector_fullname	field.collector_inat	field.collector_orcid	field.comment_eco	field.comment_env	field.date	field.date_created	field.date_updated	field.extracted_id	field.geometry	field.herbivory_percent	field.id	field.inat_upload	field.ipen	field.is_wild	field.latitude	field.longitude	field.match_name	field.name_proposition	field.no_name_on_list	field.observation_subject	field.ott_id	field.picture_cut	field.picture_detail	field.picture_free	field.picture_general	field.picture_panel	field.picture_panel_label	field.project	field.qfield_project	field.rank	field.sample_id	field.sample_name	field.soil_type	field.taxon_name	field.taxon_name_final	field.temperature_°C	field.unique_id	field.unknown	field.user_created	field.user_updated	field.uuid_qfield	field.weather	field.wikidataID	field.x_coord	field.y_coord	directus_row_json
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	73180	dbgi_285	73021	dbgi_006711	koeleria macrantha	20250715104019	7.113301	46.03278					Émilie Lab					20250715104019	2025-08-12T11:52:24.529Z	2025-08-14T14:03:20.310Z		"{""coordinates"": [7.113300668183414, 46.03277829210779], ""type"": ""Point""}"		73180	0		0	7.113301	46.03278			0	Leaf		DCIM/jbc/Koeleria macrantha_dbgi_006711_04.jpg	DCIM/jbc/Koeleria macrantha_dbgi_006711_03.jpg		DCIM/jbc/Koeleria macrantha_dbgi_006711_02.jpg	DCIM/jbc/Koeleria macrantha_dbgi_006711_01.jpg	DCIM/jbc/Koeleria macrantha_dbgi_006711_05.jpg		jbc		dbgi_285			Koeleria macrantha					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574809	1097967.9	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250715104019"", ""date_created"": ""2025-08-12T11:52:24.529Z"", ""date_updated"": ""2025-08-14T14:03:20.310Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113300668183414, 46.03277829210779], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 73180, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.113301, ""longitude"": 46.03278, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Koeleria macrantha_dbgi_006711_04.jpg"", ""picture_detail"": ""DCIM/jbc/Koeleria macrantha_dbgi_006711_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Koeleria macrantha_dbgi_006711_02.jpg"", ""picture_panel"": ""DCIM/jbc/Koeleria macrantha_dbgi_006711_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Koeleria macrantha_dbgi_006711_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_285"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Koeleria macrantha"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574809, ""y_coord"": 1097967.9}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	73181	dbgi_286	73022	dbgi_006634	festuca curvula	20250715104204	7.113296	46.03278					Émilie Lab					20250715104204	2025-08-12T11:52:24.559Z	2025-08-14T14:03:20.343Z		"{""coordinates"": [7.113296321508311, 46.0327814973089], ""type"": ""Point""}"		73181	0		0	7.1132965	46.03278			0	Leaf		DCIM/jbc/Festuca curvula_dbgi_006634_04.jpg	DCIM/jbc/Festuca curvula_dbgi_006634_03.jpg		DCIM/jbc/Festuca curvula_dbgi_006634_02.jpg	DCIM/jbc/Festuca curvula_dbgi_006634_01.jpg	DCIM/jbc/Festuca curvula_dbgi_006634_05.jpg		jbc		dbgi_286			Festuca curvula					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574808.8	1097968.1	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250715104204"", ""date_created"": ""2025-08-12T11:52:24.559Z"", ""date_updated"": ""2025-08-14T14:03:20.343Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113296321508311, 46.0327814973089], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 73181, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.1132965, ""longitude"": 46.03278, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Festuca curvula_dbgi_006634_04.jpg"", ""picture_detail"": ""DCIM/jbc/Festuca curvula_dbgi_006634_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Festuca curvula_dbgi_006634_02.jpg"", ""picture_panel"": ""DCIM/jbc/Festuca curvula_dbgi_006634_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Festuca curvula_dbgi_006634_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_286"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Festuca curvula"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574808.8, ""y_coord"": 1097968.1}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	73182	dbgi_287	73023	dbgi_006745	euphorbia seguieriana	20250715104341	7.113301	46.03278					Émilie Lab					20250715104341	2025-08-12T11:52:24.589Z	2025-08-14T14:03:20.375Z		"{""coordinates"": [7.113300720082125, 46.03277807031149], ""type"": ""Point""}"		73182	0		0	7.113301	46.03278			0	Leaf		DCIM/jbc/Euphorbia seguieriana_dbgi_006745_04.jpg	DCIM/jbc/Euphorbia seguieriana_dbgi_006745_03.jpg		DCIM/jbc/Euphorbia seguieriana_dbgi_006745_02.jpg	DCIM/jbc/Euphorbia seguieriana_dbgi_006745_01.jpg	DCIM/jbc/Euphorbia seguieriana_dbgi_006745_05.jpg		jbc		dbgi_287			Euphorbia seguieriana					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574809	1097967.8	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250715104341"", ""date_created"": ""2025-08-12T11:52:24.589Z"", ""date_updated"": ""2025-08-14T14:03:20.375Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113300720082125, 46.03277807031149], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 73182, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.113301, ""longitude"": 46.03278, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Euphorbia seguieriana_dbgi_006745_04.jpg"", ""picture_detail"": ""DCIM/jbc/Euphorbia seguieriana_dbgi_006745_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Euphorbia seguieriana_dbgi_006745_02.jpg"", ""picture_panel"": ""DCIM/jbc/Euphorbia seguieriana_dbgi_006745_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Euphorbia seguieriana_dbgi_006745_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_287"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Euphorbia seguieriana"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574809, ""y_coord"": 1097967.8}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	73183	dbgi_288	73024	dbgi_006764	potentilla verna	20250715104521	7.113316	46.032784					Émilie Lab					20250715104521	2025-08-12T11:52:24.619Z	2025-08-14T14:03:20.408Z		"{""coordinates"": [7.113316571415599, 46.03278210937608], ""type"": ""Point""}"		73183	0		0	7.1133165	46.032784			0	Leaf		DCIM/jbc/Potentilla verna_dbgi_006764_04.jpg	DCIM/jbc/Potentilla verna_dbgi_006764_03.jpg		DCIM/jbc/Potentilla verna_dbgi_006764_02.jpg	DCIM/jbc/Potentilla verna_dbgi_006764_01.jpg	DCIM/jbc/Potentilla verna_dbgi_006764_05.jpg		jbc		dbgi_288			Potentilla verna					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574810.2	1097968.2	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250715104521"", ""date_created"": ""2025-08-12T11:52:24.619Z"", ""date_updated"": ""2025-08-14T14:03:20.408Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113316571415599, 46.03278210937608], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 73183, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.1133165, ""longitude"": 46.032784, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Potentilla verna_dbgi_006764_04.jpg"", ""picture_detail"": ""DCIM/jbc/Potentilla verna_dbgi_006764_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Potentilla verna_dbgi_006764_02.jpg"", ""picture_panel"": ""DCIM/jbc/Potentilla verna_dbgi_006764_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Potentilla verna_dbgi_006764_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_288"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Potentilla verna"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574810.2, ""y_coord"": 1097968.2}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	73185	dbgi_290	73026	dbgi_006759	bothriochloa ischaemum	20250715105332	7.113317	46.03279					Émilie Lab					20250715105332	2025-08-12T11:52:24.686Z	2025-08-14T14:03:20.473Z		"{""coordinates"": [7.113316797182683, 46.032790484646085], ""type"": ""Point""}"		73185	0		0	7.113317	46.03279			0	Leaf		DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_04.jpg	DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_03.jpg		DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_02.jpg	DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_01.jpg	DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_05.jpg		jbc		dbgi_290			Bothriochloa ischaemum					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574810.2	1097969.1	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250715105332"", ""date_created"": ""2025-08-12T11:52:24.686Z"", ""date_updated"": ""2025-08-14T14:03:20.473Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113316797182683, 46.032790484646085], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 73185, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.113317, ""longitude"": 46.03279, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_04.jpg"", ""picture_detail"": ""DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_02.jpg"", ""picture_panel"": ""DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_290"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Bothriochloa ischaemum"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574810.2, ""y_coord"": 1097969.1}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	73186	dbgi_291	73027	dbgi_006753	thymus praecox	20250715105533	7.113344	46.032784					Émilie Lab					20250715105533	2025-08-12T11:52:24.713Z	2025-08-14T14:03:20.504Z		"{""coordinates"": [7.113344401059351, 46.03278492434912], ""type"": ""Point""}"		73186	0		0	7.113344	46.032784			0	Leaf		DCIM/jbc/Thymus praecox_dbgi_006753_04.jpg	DCIM/jbc/Thymus praecox_dbgi_006753_03.jpg		DCIM/jbc/Thymus praecox_dbgi_006753_02.jpg	DCIM/jbc/Thymus praecox_dbgi_006753_01.jpg	DCIM/jbc/Thymus praecox_dbgi_006753_05.jpg		jbc		dbgi_291			Thymus praecox					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574812.5	1097968.5	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250715105533"", ""date_created"": ""2025-08-12T11:52:24.713Z"", ""date_updated"": ""2025-08-14T14:03:20.504Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113344401059351, 46.03278492434912], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 73186, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.113344, ""longitude"": 46.032784, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Thymus praecox_dbgi_006753_04.jpg"", ""picture_detail"": ""DCIM/jbc/Thymus praecox_dbgi_006753_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Thymus praecox_dbgi_006753_02.jpg"", ""picture_panel"": ""DCIM/jbc/Thymus praecox_dbgi_006753_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Thymus praecox_dbgi_006753_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_291"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Thymus praecox"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574812.5, ""y_coord"": 1097968.5}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	73187	dbgi_292	73028	dbgi_006706	centaurea scabiosa	20250715105932	7.113295	46.032787					Émilie Lab					20250715105932	2025-08-12T11:52:24.745Z	2025-08-14T14:03:20.538Z		"{""coordinates"": [7.113295068342762, 46.03278636329408], ""type"": ""Point""}"		73187	0		0	7.113295	46.032787			0	Leaf		DCIM/jbc/Centaurea scabiosa_dbgi_006706_04.jpg	DCIM/jbc/Centaurea scabiosa_dbgi_006706_03.jpg		DCIM/jbc/Centaurea scabiosa_dbgi_006706_02.jpg	DCIM/jbc/Centaurea scabiosa_dbgi_006706_01.jpg	DCIM/jbc/Centaurea scabiosa_dbgi_006706_05.jpg		jbc		dbgi_292			Centaurea scabiosa					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574808.5	1097968.8	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250715105932"", ""date_created"": ""2025-08-12T11:52:24.745Z"", ""date_updated"": ""2025-08-14T14:03:20.538Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113295068342762, 46.03278636329408], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 73187, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.113295, ""longitude"": 46.032787, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Centaurea scabiosa_dbgi_006706_04.jpg"", ""picture_detail"": ""DCIM/jbc/Centaurea scabiosa_dbgi_006706_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Centaurea scabiosa_dbgi_006706_02.jpg"", ""picture_panel"": ""DCIM/jbc/Centaurea scabiosa_dbgi_006706_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Centaurea scabiosa_dbgi_006706_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_292"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Centaurea scabiosa"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574808.5, ""y_coord"": 1097968.8}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	73189	dbgi_294	73030	dbgi_007155	nepeta nuda	20250715110451	7.113305	46.03281					Émilie Lab					20250715110451	2025-08-12T11:52:24.807Z	2025-08-14T14:03:20.604Z		"{""coordinates"": [7.11330509930734, 46.03281141322691], ""type"": ""Point""}"		73189	0		0	7.113305	46.03281			0	Leaf		DCIM/jbc/Nepeta nuda_dbgi_007155_04.jpg	DCIM/jbc/Nepeta nuda_dbgi_007155_03.jpg		DCIM/jbc/Nepeta nuda_dbgi_007155_02.jpg	DCIM/jbc/Nepeta nuda_dbgi_007155_01.jpg	DCIM/jbc/Nepeta nuda_dbgi_007155_05.jpg		jbc		dbgi_294			Nepeta nuda					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574809.5	1097971.5	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250715110451"", ""date_created"": ""2025-08-12T11:52:24.807Z"", ""date_updated"": ""2025-08-14T14:03:20.604Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.11330509930734, 46.03281141322691], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 73189, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.113305, ""longitude"": 46.03281, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Nepeta nuda_dbgi_007155_04.jpg"", ""picture_detail"": ""DCIM/jbc/Nepeta nuda_dbgi_007155_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Nepeta nuda_dbgi_007155_02.jpg"", ""picture_panel"": ""DCIM/jbc/Nepeta nuda_dbgi_007155_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Nepeta nuda_dbgi_007155_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_294"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Nepeta nuda"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574809.5, ""y_coord"": 1097971.5}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	73190	dbgi_295	73031	dbgi_007130	artemisia campestris	20250715110618	7.113328	46.032795					Émilie Lab					20250715110618	2025-08-12T11:52:24.838Z	2025-08-14T14:03:20.639Z		"{""coordinates"": [7.113328180350087, 46.03279657528426], ""type"": ""Point""}"		73190	0		0	7.113328	46.032795			0	Leaf		DCIM/jbc/Artemisia campestris_dbgi_007130_04.jpg	DCIM/jbc/Artemisia campestris_dbgi_007130_03.jpg		DCIM/jbc/Artemisia campestris_dbgi_007130_02.jpg	DCIM/jbc/Artemisia campestris_dbgi_007130_01.jpg	DCIM/jbc/Artemisia campestris_dbgi_007130_05.jpg		jbc		dbgi_295			Artemisia campestris					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574811.2	1097969.9	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250715110618"", ""date_created"": ""2025-08-12T11:52:24.838Z"", ""date_updated"": ""2025-08-14T14:03:20.639Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113328180350087, 46.03279657528426], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 73190, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.113328, ""longitude"": 46.032795, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Artemisia campestris_dbgi_007130_04.jpg"", ""picture_detail"": ""DCIM/jbc/Artemisia campestris_dbgi_007130_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Artemisia campestris_dbgi_007130_02.jpg"", ""picture_panel"": ""DCIM/jbc/Artemisia campestris_dbgi_007130_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Artemisia campestris_dbgi_007130_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_295"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Artemisia campestris"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574811.2, ""y_coord"": 1097969.9}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	73191	dbgi_296	73032	dbgi_006904	cerastium argenteum	20250715111120	7.113335	46.03281					Émilie Lab					20250715111120	2025-08-12T11:52:24.867Z	2025-08-14T14:03:20.676Z		"{""coordinates"": [7.113334620962184, 46.03280908969388], ""type"": ""Point""}"		73191	0		0	7.1133347	46.03281			0	Leaf		DCIM/jbc/Cerastium argenteum_dbgi_006904_04.jpg	DCIM/jbc/Cerastium argenteum_dbgi_006904_03.jpg		DCIM/jbc/Cerastium argenteum_dbgi_006904_02.jpg	DCIM/jbc/Cerastium argenteum_dbgi_006904_01.jpg	DCIM/jbc/Cerastium argenteum_dbgi_006904_05.jpg		jbc		dbgi_296			Cerastium argenteum					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574811.8	1097971.2	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250715111120"", ""date_created"": ""2025-08-12T11:52:24.867Z"", ""date_updated"": ""2025-08-14T14:03:20.676Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113334620962184, 46.03280908969388], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 73191, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.1133347, ""longitude"": 46.03281, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Cerastium argenteum_dbgi_006904_04.jpg"", ""picture_detail"": ""DCIM/jbc/Cerastium argenteum_dbgi_006904_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Cerastium argenteum_dbgi_006904_02.jpg"", ""picture_panel"": ""DCIM/jbc/Cerastium argenteum_dbgi_006904_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Cerastium argenteum_dbgi_006904_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_296"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Cerastium argenteum"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574811.8, ""y_coord"": 1097971.2}"
